date,entry_time,exit_time,entry_datetime,exit_datetime,entry_price,exit_price,direction,pnl_points,pnl_hkd,holding_bars,exit_reason,strategy_at_entry,regime_at_entry
20200217,101500,162900,2020-02-17 10:15:00,2020-02-17 16:29:00,27957.0,27837.0,1,-122.0,-6100.0,314,session_end,LONG_FILTERED,TREND
20200219,101600,162900,2020-02-19 10:16:00,2020-02-19 16:29:00,27614.0,27567.0,1,-49.0,-2450.0,313,session_end,LONG_FILTERED,TREND
20200221,112900,161300,2020-02-21 11:29:00,2020-02-21 16:13:00,27329.0,27168.0,1,-163.0,-8150.0,224,stop_loss,LONG_FILTERED,TREND
20200225,131300,162900,2020-02-25 13:13:00,2020-02-25 16:29:00,26714.0,26758.0,1,42.0,2100.0,196,session_end,LONG_FILTERED,TREND
20200226,110400,162900,2020-02-26 11:04:00,2020-02-26 16:29:00,26618.0,26608.0,1,-12.0,-600.0,265,session_end,LONG_FILTERED,TREND
20200227,150000,162900,2020-02-27 15:00:00,2020-02-27 16:29:00,26592.0,26679.0,1,85.0,4250.0,89,session_end,LONG_FILTERED,TREND
20200228,161000,162900,2020-02-28 16:10:00,2020-02-28 16:29:00,26246.0,26195.0,1,-53.0,-2650.0,19,session_end,LONG_FILTERED,TREND
20200304,111800,162900,2020-03-04 11:18:00,2020-03-04 16:29:00,26270.0,26158.0,1,-114.0,-5700.0,251,session_end,LONG_FILTERED,TREND
20200305,111600,162900,2020-03-05 11:16:00,2020-03-05 16:29:00,26470.0,26685.0,1,213.0,10650.0,253,session_end,LONG_FILTERED,TREND
20200309,111300,114500,2020-03-09 11:13:00,2020-03-09 11:45:00,25257.0,25087.0,1,-172.0,-8600.0,32,stop_loss,LONG_FILTERED,TREND
20200310,112600,162900,2020-03-10 11:26:00,2020-03-10 16:29:00,25333.0,25410.0,1,75.0,3750.0,243,session_end,LONG_FILTERED,TREND
20200313,101900,162900,2020-03-13 10:19:00,2020-03-13 16:29:00,22933.0,23866.0,1,931.0,46550.0,310,session_end,LONG_FILTERED,TREND
20200316,130100,134200,2020-03-16 13:01:00,2020-03-16 13:42:00,23252.0,23086.0,1,-168.0,-8400.0,41,stop_loss,LONG_FILTERED,TREND
20200317,112700,133500,2020-03-17 11:27:00,2020-03-17 13:35:00,23174.0,23004.0,1,-172.0,-8600.0,68,stop_loss,LONG_FILTERED,TREND
20200318,130100,131800,2020-03-18 13:01:00,2020-03-18 13:18:00,23125.0,22936.0,1,-191.0,-9550.0,17,stop_loss,LONG_FILTERED,TREND
20200320,112300,162900,2020-03-20 11:23:00,2020-03-20 16:29:00,22262.0,23058.0,1,794.0,39700.0,246,session_end,LONG_FILTERED,TREND
20200324,142600,162900,2020-03-24 14:26:00,2020-03-24 16:29:00,22721.0,22753.0,1,30.0,1500.0,123,session_end,LONG_FILTERED,TREND
20200325,142000,162900,2020-03-25 14:20:00,2020-03-25 16:29:00,23320.0,23626.0,1,304.0,15200.0,129,session_end,LONG_FILTERED,TREND
20200330,130900,153300,2020-03-30 13:09:00,2020-03-30 15:33:00,23321.0,23148.0,1,-175.0,-8750.0,144,stop_loss,LONG_FILTERED,TREND
20200331,160800,162900,2020-03-31 16:08:00,2020-03-31 16:29:00,23624.0,23726.0,1,100.0,5000.0,21,session_end,LONG_FILTERED,TREND
20200401,101800,130000,2020-04-01 10:18:00,2020-04-01 13:00:00,23512.0,23332.0,1,-182.0,-9100.0,102,stop_loss,LONG_FILTERED,TREND
