split,strategy,variant,family,params_id,params_json,cumulative_pnl_points,cumulative_pnl_hkd,sharpe_ratio,max_drawdown_points,num_trades,trades_per_day,win_rate,avg_pnl_per_trade,profit_factor,avg_holding_bars,score
train,EXTREME_TREND_FOLLOWING,EXTREME_TREND_FOLLOWING,E_DIRECTIONAL_LONG_FILTERS,extreme_trend_following_001,"{""buffer_points"": 10, ""close_on_extreme"": false, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_opening_return_points"": 0, ""min_std_threshold"": 5, ""opening_window"": 30, ""require_close_above_vwap"": true, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 180, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-2034.0,-101700.0,-0.803503736639502,-2885.0,93,0.19135802469135801,0.43010752688172044,-21.870967741935484,0.7508879363135333,220.31182795698925,-1.3848712587339582
train,EXTREME_TREND_FOLLOWING,EXTREME_TREND_FOLLOWING,E_DIRECTIONAL_LONG_FILTERS,extreme_trend_following_002,"{""buffer_points"": 10, ""close_on_extreme"": false, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_opening_return_points"": 20, ""min_std_threshold"": 5, ""opening_window"": 30, ""require_close_above_vwap"": true, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 180, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-2837.0,-141850.0,-1.1142230580856134,-3402.0,91,0.18724279835390947,0.4065934065934066,-31.175824175824175,0.6702696420269642,211.64835164835165,-1.8439663471673495
train,EXTREME_TREND_FOLLOWING,EXTREME_TREND_FOLLOWING,E_DIRECTIONAL_LONG_FILTERS,extreme_trend_following_003,"{""buffer_points"": 0, ""close_on_extreme"": false, ""disable_take_profit"": true, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""hold_to_close"": true, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_opening_return_points"": 0, ""min_std_threshold"": 5, ""opening_window"": 30, ""require_up_breakout"": true, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 180, ""take_profit_points"": 9999, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",-597.0,-29850.0,-0.28638459690094,-1979.0,61,0.12551440329218108,0.4426229508196721,-9.78688524590164,0.8816650148662042,214.63934426229508,-0.5920969440074342
val,ORB_FILTERED_HYBRID_BASIC,ORB_FILTERED_HYBRID_BASIC,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_basic_001,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",328.0,16400.0,0.7721508400991979,-310.0,62,0.5040650406504065,0.43548387096774194,5.290322580645161,1.1314629258517035,70.19354838709677,0.8515003113995221
val,ORB_FILTERED_HYBRID_BASIC,ORB_FILTERED_HYBRID_BASIC,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_basic_002,"{""buffer_points"": 10, ""er_threshold"": 0.45, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",243.0,12150.0,1.401109803307919,-99.0,18,0.14634146341463414,0.5,13.5,1.3547445255474453,34.77777777777778,1.6784605688411216
val,ORB_FILTERED_HYBRID_CONFIRM,ORB_FILTERED_HYBRID_CONFIRM,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_confirm_001,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",412.0,20600.0,0.9936040342531803,-304.0,59,0.4796747967479675,0.4406779661016949,6.983050847457627,1.1792083514571552,68.32203389830508,1.0924874229304773
val,ORB_FILTERED_HYBRID_CONFIRM,ORB_FILTERED_HYBRID_CONFIRM,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_confirm_002,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_volume_filter"": true, ""use_vwap"": true, ""volume_multiplier"": 1.0, ""volume_window"": 30, ""z_entry"": 2.5, ""z_exit"": 0.25}",436.0,21800.0,1.0390843410137591,-333.0,49,0.3983739837398374,0.46938775510204084,8.89795918367347,1.2289915966386555,65.77551020408163,1.1634887442384636
val,ORB_FILTERED_HYBRID_CONFIRM,ORB_FILTERED_HYBRID_CONFIRM,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_confirm_003,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_two_bar_confirmation"": true, ""use_volume_filter"": true, ""use_vwap"": true, ""volume_multiplier"": 1.0, ""volume_window"": 30, ""z_entry"": 2.5, ""z_exit"": 0.25}",410.0,20500.0,1.0683172776496552,-322.0,46,0.37398373983739835,0.45652173913043476,8.91304347826087,1.2262693156732891,65.19565217391305,1.2008886716086278
val,ORB_FILTERED_HYBRID_STRICT_TREND,ORB_FILTERED_HYBRID_STRICT_TREND,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_strict_trend_001,"{""buffer_points"": 10, ""er_margin"": 0.0, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",328.0,16400.0,0.7721508400991979,-310.0,62,0.5040650406504065,0.43548387096774194,5.290322580645161,1.1314629258517035,70.19354838709677,0.8515003113995221
val,ORB_FILTERED_HYBRID_STRICT_TREND,ORB_FILTERED_HYBRID_STRICT_TREND,A_ORB_FILTERED_HYBRID,orb_filtered_hybrid_strict_trend_002,"{""buffer_points"": 10, ""er_margin"": 0.05, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.95, ""extreme_vol_threshold"": 0.005451382834876, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 120, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.5, ""z_exit"": 0.25}",171.0,8550.0,0.4852724647887553,-432.0,37,0.3008130081300813,0.40540540540540543,4.621621621621622,1.1076826196473553,59.08108108108108,0.5789898676680738
val,ORB_ONLY_CONFIRM,ORB_ONLY_CONFIRM,B_ORB_ONLY_IMPROVED,orb_only_confirm_001,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",-386.0,-19300.0,-0.5286831807821165,-1244.0,112,0.9105691056910569,0.41964285714285715,-3.4464285714285716,0.9276747236275061,110.97321428571429,-0.8354067762980042
val,ORB_ONLY_CONFIRM,ORB_ONLY_CONFIRM,B_ORB_ONLY_IMPROVED,orb_only_confirm_002,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",-192.0,-9600.0,-0.23492715111526596,-1246.0,112,0.9105691056910569,0.39285714285714285,-1.7142857142857142,0.9650209509928949,146.28571428571428,-0.5328141897898064
val,ORB_ONLY_CONFIRM,ORB_ONLY_CONFIRM,B_ORB_ONLY_IMPROVED,orb_only_confirm_003,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 1, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_two_bar_confirmation"": true, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",-19.0,-950.0,-0.024195238490175963,-868.0,112,0.9105691056910569,0.49107142857142855,-0.16964285714285715,0.9964519140989729,169.02678571428572,-0.21972453638819694
