split,date,entry_time,exit_time,entry_datetime,exit_datetime,entry_price,exit_price,direction,pnl_points,pnl_hkd,holding_bars,exit_reason,strategy_at_entry,regime_at_entry
train,20180413,112100,113800,2018-04-13 11:21:00,2018-04-13 11:38:00,30715.0,30813.0,-1,-100.0,-5000.0,17,stop_loss,ORB,TREND
train,20180413,142800,150000,2018-04-13 14:28:00,2018-04-13 15:00:00,30798.0,30888.0,1,88.0,4400.0,32,mr_exit,MR,RANGE
train,20180413,153400,162900,2018-04-13 15:34:00,2018-04-13 16:29:00,30814.0,30848.0,1,32.0,1600.0,55,session_end,MR,RANGE
train,20180416,112300,113700,2018-04-16 11:23:00,2018-04-16 11:37:00,30278.0,30366.0,-1,-90.0,-4500.0,14,stop_loss,ORB,TREND
train,20180416,130500,151400,2018-04-16 13:05:00,2018-04-16 15:14:00,30290.0,30195.0,1,-97.0,-4850.0,129,stop_loss,MR,RANGE
train,20180416,151500,161100,2018-04-16 15:15:00,2018-04-16 16:11:00,30186.0,30308.0,1,120.0,6000.0,56,take_profit,MR,RANGE
train,20180417,145000,151700,2018-04-17 14:50:00,2018-04-17 15:17:00,30167.0,30084.0,1,-85.0,-4250.0,27,stop_loss,MR,RANGE
train,20180417,151800,162900,2018-04-17 15:18:00,2018-04-17 16:29:00,30073.0,30049.0,1,-26.0,-1300.0,71,session_end,MR,RANGE
train,20180418,102400,104400,2018-04-18 10:24:00,2018-04-18 10:44:00,30145.0,30028.0,-1,115.0,5750.0,20,take_profit,ORB,TREND
train,20180418,104500,104800,2018-04-18 10:45:00,2018-04-18 10:48:00,29990.0,30093.0,-1,-105.0,-5250.0,3,stop_loss,ORB,TREND
train,20180419,130900,141700,2018-04-19 13:09:00,2018-04-19 14:17:00,30755.0,30649.0,-1,104.0,5200.0,68,mr_exit,MR,RANGE
train,20180420,134100,152200,2018-04-20 13:41:00,2018-04-20 15:22:00,30533.0,30448.0,1,-87.0,-4350.0,101,stop_loss,MR,RANGE
train,20180420,152300,154100,2018-04-20 15:23:00,2018-04-20 15:41:00,30460.0,30373.0,1,-89.0,-4450.0,18,stop_loss,MR,RANGE
train,20180420,154200,162900,2018-04-20 15:42:00,2018-04-20 16:29:00,30353.0,30371.0,-1,-20.0,-1000.0,47,session_end,ORB,TREND
train,20180423,150000,152200,2018-04-23 15:00:00,2018-04-23 15:22:00,30370.0,30316.0,-1,52.0,2600.0,22,mr_exit,MR,RANGE
train,20180423,154000,162900,2018-04-23 15:40:00,2018-04-23 16:29:00,30221.0,30229.0,1,6.0,300.0,49,session_end,MR,RANGE
train,20180424,101600,102500,2018-04-24 10:16:00,2018-04-24 10:25:00,30633.0,30541.0,1,-94.0,-4700.0,9,stop_loss,ORB,TREND
train,20180424,130300,141100,2018-04-24 13:03:00,2018-04-24 14:11:00,30615.0,30522.0,-1,91.0,4550.0,68,mr_exit,MR,RANGE
train,20180424,151500,154800,2018-04-24 15:15:00,2018-04-24 15:48:00,30569.0,30655.0,-1,-88.0,-4400.0,33,stop_loss,MR,RANGE
train,20180425,135900,153600,2018-04-25 13:59:00,2018-04-25 15:36:00,30265.0,30321.0,1,54.0,2700.0,97,mr_exit,MR,RANGE
train,20180425,161500,162900,2018-04-25 16:15:00,2018-04-25 16:29:00,30248.0,30199.0,1,-51.0,-2550.0,14,session_end,MR,RANGE
train,20180426,130800,132500,2018-04-26 13:08:00,2018-04-26 13:25:00,30087.0,30001.0,1,-88.0,-4400.0,17,stop_loss,MR,RANGE
train,20180426,132600,141300,2018-04-26 13:26:00,2018-04-26 14:13:00,30000.0,29913.0,1,-89.0,-4450.0,47,stop_loss,MR,RANGE
train,20180426,141400,151900,2018-04-26 14:14:00,2018-04-26 15:19:00,29896.0,30016.0,1,118.0,5900.0,65,take_profit,MR,RANGE
train,20180427,154900,162900,2018-04-27 15:49:00,2018-04-27 16:29:00,30041.0,30062.0,-1,-23.0,-1150.0,40,session_end,MR,RANGE
train,20180430,115100,153500,2018-04-30 11:51:00,2018-04-30 15:35:00,30614.0,30708.0,-1,-96.0,-4800.0,164,stop_loss,MR,RANGE
train,20180430,153600,162900,2018-04-30 15:36:00,2018-04-30 16:29:00,30718.0,30661.0,-1,55.0,2750.0,53,session_end,MR,RANGE
train,20180502,130800,135600,2018-05-02 13:08:00,2018-05-02 13:56:00,30440.0,30491.0,1,49.0,2450.0,48,mr_exit,MR,RANGE
train,20180503,152000,161000,2018-05-03 15:20:00,2018-05-03 16:10:00,30181.0,30087.0,-1,92.0,4600.0,50,mr_exit,MR,RANGE
train,20180504,151800,153300,2018-05-04 15:18:00,2018-05-04 15:33:00,29766.0,29678.0,1,-90.0,-4500.0,15,stop_loss,MR,RANGE
train,20180504,153400,161700,2018-05-04 15:34:00,2018-05-04 16:17:00,29670.0,29789.0,1,117.0,5850.0,43,take_profit,MR,RANGE
train,20180508,101500,103500,2018-05-08 10:15:00,2018-05-08 10:35:00,30185.0,30082.0,1,-105.0,-5250.0,20,stop_loss,ORB,TREND
train,20180508,114300,162900,2018-05-08 11:43:00,2018-05-08 16:29:00,30180.0,30198.0,-1,-20.0,-1000.0,226,session_end,MR,RANGE
train,20180509,112700,142200,2018-05-09 11:27:00,2018-05-09 14:22:00,30356.0,30292.0,-1,62.0,3100.0,115,mr_exit,MR,RANGE
train,20180509,153700,162900,2018-05-09 15:37:00,2018-05-09 16:29:00,30394.0,30410.0,-1,-18.0,-900.0,52,session_end,MR,RANGE
train,20180510,144600,151100,2018-05-10 14:46:00,2018-05-10 15:11:00,30672.0,30622.0,-1,48.0,2400.0,25,mr_exit,MR,RANGE
train,20180510,162300,162900,2018-05-10 16:23:00,2018-05-10 16:29:00,30674.0,30661.0,-1,11.0,550.0,6,session_end,MR,RANGE
train,20180511,133400,142600,2018-05-11 13:34:00,2018-05-11 14:26:00,31069.0,31015.0,-1,52.0,2600.0,52,mr_exit,MR,RANGE
train,20180511,162400,162900,2018-05-11 16:24:00,2018-05-11 16:29:00,31067.0,31097.0,-1,-32.0,-1600.0,5,session_end,MR,RANGE
train,20180514,132000,145700,2018-05-14 13:20:00,2018-05-14 14:57:00,31337.0,31375.0,1,36.0,1800.0,97,mr_exit,MR,RANGE
train,20180514,160300,162900,2018-05-14 16:03:00,2018-05-14 16:29:00,31433.0,31450.0,-1,-19.0,-950.0,26,session_end,MR,RANGE
train,20180515,110400,162900,2018-05-15 11:04:00,2018-05-15 16:29:00,31075.0,30993.0,-1,80.0,4000.0,265,session_end,ORB,TREND
train,20180516,113800,134000,2018-05-16 11:38:00,2018-05-16 13:40:00,30932.0,31055.0,1,121.0,6050.0,62,take_profit,ORB,TREND
train,20180516,134100,140500,2018-05-16 13:41:00,2018-05-16 14:05:00,31056.0,30928.0,-1,126.0,6300.0,24,take_profit,MR,RANGE
train,20180517,115800,134600,2018-05-17 11:58:00,2018-05-17 13:46:00,30990.0,30888.0,1,-104.0,-5200.0,48,stop_loss,MR,RANGE
train,20180517,134700,162900,2018-05-17 13:47:00,2018-05-17 16:29:00,30894.0,30887.0,1,-9.0,-450.0,162,session_end,MR,RANGE
train,20180518,133100,141200,2018-05-18 13:31:00,2018-05-18 14:12:00,30946.0,31035.0,-1,-91.0,-4550.0,41,stop_loss,MR,RANGE
train,20180518,141300,161200,2018-05-18 14:13:00,2018-05-18 16:12:00,31026.0,30930.0,-1,94.0,4700.0,119,mr_exit,MR,RANGE
train,20180521,113800,134900,2018-05-21 11:38:00,2018-05-21 13:49:00,31372.0,31317.0,-1,53.0,2650.0,71,mr_exit,MR,RANGE
train,20180521,154500,162900,2018-05-21 15:45:00,2018-05-21 16:29:00,31166.0,31204.0,1,36.0,1800.0,44,session_end,MR,RANGE
train,20180523,111300,153100,2018-05-23 11:13:00,2018-05-23 15:31:00,30794.0,30665.0,-1,127.0,6350.0,198,take_profit,ORB,TREND
train,20180523,153200,160200,2018-05-23 15:32:00,2018-05-23 16:02:00,30680.0,30596.0,1,-86.0,-4300.0,30,stop_loss,MR,RANGE
train,20180523,160300,162900,2018-05-23 16:03:00,2018-05-23 16:29:00,30594.0,30541.0,1,-55.0,-2750.0,26,session_end,MR,RANGE
train,20180524,110600,112100,2018-05-24 11:06:00,2018-05-24 11:21:00,30746.0,30664.0,1,-84.0,-4200.0,15,stop_loss,ORB,TREND
train,20180524,151900,162900,2018-05-24 15:19:00,2018-05-24 16:29:00,30710.0,30690.0,-1,18.0,900.0,70,session_end,MR,RANGE
train,20180525,150300,152800,2018-05-25 15:03:00,2018-05-25 15:28:00,30548.0,30646.0,1,96.0,4800.0,25,mr_exit,MR,RANGE
train,20180528,131000,150800,2018-05-28 13:10:00,2018-05-28 15:08:00,30754.0,30839.0,-1,-87.0,-4350.0,118,stop_loss,MR,RANGE
train,20180528,150900,162900,2018-05-28 15:09:00,2018-05-28 16:29:00,30837.0,30759.0,-1,76.0,3800.0,80,session_end,MR,RANGE
train,20180529,112500,142100,2018-05-29 11:25:00,2018-05-29 14:21:00,30540.0,30619.0,1,77.0,3850.0,116,mr_exit,MR,RANGE
train,20180529,142800,150100,2018-05-29 14:28:00,2018-05-29 15:01:00,30565.0,30471.0,1,-96.0,-4800.0,33,stop_loss,MR,RANGE
train,20180529,150200,162900,2018-05-29 15:02:00,2018-05-29 16:29:00,30489.0,30451.0,1,-40.0,-2000.0,87,session_end,MR,RANGE
train,20180530,104100,112900,2018-05-30 10:41:00,2018-05-30 11:29:00,29843.0,29929.0,-1,-88.0,-4400.0,48,stop_loss,ORB,TREND
train,20180530,133900,140300,2018-05-30 13:39:00,2018-05-30 14:03:00,29829.0,29906.0,1,75.0,3750.0,24,mr_exit,MR,RANGE
train,20180531,111400,142000,2018-05-31 11:14:00,2018-05-31 14:20:00,30141.0,30224.0,-1,-85.0,-4250.0,126,stop_loss,MR,RANGE
train,20180531,142100,152800,2018-05-31 14:21:00,2018-05-31 15:28:00,30216.0,30305.0,-1,-91.0,-4550.0,67,stop_loss,MR,RANGE
train,20180531,152900,153400,2018-05-31 15:29:00,2018-05-31 15:34:00,30305.0,30390.0,-1,-87.0,-4350.0,5,stop_loss,MR,RANGE
train,20180601,135700,144800,2018-06-01 13:57:00,2018-06-01 14:48:00,30309.0,30355.0,1,44.0,2200.0,51,mr_exit,MR,RANGE
train,20180604,113700,130400,2018-06-04 11:37:00,2018-06-04 13:04:00,30848.0,30793.0,-1,53.0,2650.0,27,mr_exit,MR,RANGE
train,20180604,132100,152100,2018-06-04 13:21:00,2018-06-04 15:21:00,30850.0,30939.0,-1,-91.0,-4550.0,120,stop_loss,MR,RANGE
train,20180604,152200,162900,2018-06-04 15:22:00,2018-06-04 16:29:00,30939.0,30896.0,-1,41.0,2050.0,67,session_end,MR,RANGE
train,20180605,113400,134800,2018-06-05 11:34:00,2018-06-05 13:48:00,30959.0,31065.0,-1,-108.0,-5400.0,74,stop_loss,MR,RANGE
train,20180605,134900,150700,2018-06-05 13:49:00,2018-06-05 15:07:00,31087.0,30995.0,1,-94.0,-4700.0,78,stop_loss,ORB,TREND
train,20180606,141900,154700,2018-06-06 14:19:00,2018-06-06 15:47:00,31242.0,31182.0,-1,58.0,2900.0,88,mr_exit,MR,RANGE
train,20180607,141300,150500,2018-06-07 14:13:00,2018-06-07 15:05:00,31466.0,31441.0,-1,23.0,1150.0,52,mr_exit,MR,RANGE
train,20180607,155000,162900,2018-06-07 15:50:00,2018-06-07 16:29:00,31489.0,31538.0,-1,-51.0,-2550.0,39,session_end,MR,RANGE
train,20180608,115500,140800,2018-06-08 11:55:00,2018-06-08 14:08:00,31093.0,31006.0,1,-89.0,-4450.0,73,stop_loss,MR,RANGE
train,20180608,140900,150100,2018-06-08 14:09:00,2018-06-08 15:01:00,30995.0,30912.0,1,-85.0,-4250.0,52,stop_loss,MR,RANGE
train,20180608,150200,162000,2018-06-08 15:02:00,2018-06-08 16:20:00,30909.0,30816.0,1,-95.0,-4750.0,78,stop_loss,MR,RANGE
train,20180611,142100,162900,2018-06-11 14:21:00,2018-06-11 16:29:00,31043.0,31037.0,-1,4.0,200.0,128,session_end,MR,RANGE
train,20180612,133400,152500,2018-06-12 13:34:00,2018-06-12 15:25:00,31151.0,31084.0,-1,65.0,3250.0,111,mr_exit,MR,RANGE
train,20180613,115900,134200,2018-06-13 11:59:00,2018-06-13 13:42:00,30890.0,30918.0,1,26.0,1300.0,43,mr_exit,MR,RANGE
train,20180613,142500,143100,2018-06-13 14:25:00,2018-06-13 14:31:00,30885.0,30769.0,1,-118.0,-5900.0,6,stop_loss,MR,RANGE
train,20180613,143200,153000,2018-06-13 14:32:00,2018-06-13 15:30:00,30785.0,30678.0,1,-109.0,-5450.0,58,stop_loss,MR,RANGE
train,20180614,105500,140000,2018-06-14 10:55:00,2018-06-14 14:00:00,30462.0,30334.0,-1,126.0,6300.0,125,take_profit,ORB,TREND
train,20180614,140100,162900,2018-06-14 14:01:00,2018-06-14 16:29:00,30343.0,30417.0,1,72.0,3600.0,148,session_end,MR,RANGE
train,20180615,114200,131400,2018-06-15 11:42:00,2018-06-15 13:14:00,30306.0,30391.0,1,83.0,4150.0,32,mr_exit,MR,RANGE
train,20180615,152400,155100,2018-06-15 15:24:00,2018-06-15 15:51:00,30317.0,30233.0,1,-86.0,-4300.0,27,stop_loss,MR,RANGE
train,20180615,155200,162900,2018-06-15 15:52:00,2018-06-15 16:29:00,30248.0,30279.0,1,29.0,1450.0,37,session_end,MR,RANGE
train,20180619,114600,135500,2018-06-19 11:46:00,2018-06-19 13:55:00,29588.0,29506.0,1,-84.0,-4200.0,69,stop_loss,MR,RANGE
train,20180619,135600,140600,2018-06-19 13:56:00,2018-06-19 14:06:00,29504.0,29417.0,1,-89.0,-4450.0,10,stop_loss,MR,RANGE
train,20180619,140700,143700,2018-06-19 14:07:00,2018-06-19 14:37:00,29423.0,29338.0,1,-87.0,-4350.0,30,stop_loss,MR,RANGE
train,20180620,130100,131900,2018-06-20 13:01:00,2018-06-20 13:19:00,29595.0,29720.0,1,123.0,6150.0,18,take_profit,ORB,TREND
train,20180620,132000,132100,2018-06-20 13:20:00,2018-06-20 13:21:00,29806.0,29902.0,1,94.0,4700.0,1,regime_extreme,ORB,TREND
train,20180620,151500,153600,2018-06-20 15:15:00,2018-06-20 15:36:00,29774.0,29639.0,-1,133.0,6650.0,21,take_profit,MR,RANGE
train,20180621,112400,112900,2018-06-21 11:24:00,2018-06-21 11:29:00,29608.0,29512.0,1,-98.0,-4900.0,5,stop_loss,MR,RANGE
train,20180621,113000,131000,2018-06-21 11:30:00,2018-06-21 13:10:00,29534.0,29403.0,-1,129.0,6450.0,40,take_profit,ORB,TREND
train,20180621,131100,132300,2018-06-21 13:11:00,2018-06-21 13:23:00,29385.0,29470.0,-1,-87.0,-4350.0,12,stop_loss,ORB,TREND
train,20180622,131100,134500,2018-06-22 13:11:00,2018-06-22 13:45:00,29328.0,29199.0,-1,127.0,6350.0,34,take_profit,MR,RANGE
train,20180622,144100,162900,2018-06-22 14:41:00,2018-06-22 16:29:00,29344.0,29349.0,-1,-7.0,-350.0,108,session_end,MR,RANGE
train,20180625,131300,133200,2018-06-25 13:13:00,2018-06-25 13:32:00,29139.0,29034.0,1,-107.0,-5350.0,19,stop_loss,MR,RANGE
train,20180625,133300,145900,2018-06-25 13:33:00,2018-06-25 14:59:00,29037.0,28947.0,1,-92.0,-4600.0,86,stop_loss,MR,RANGE
train,20180625,150000,162900,2018-06-25 15:00:00,2018-06-25 16:29:00,28951.0,29001.0,1,48.0,2400.0,89,session_end,MR,RANGE
train,20180626,143900,145900,2018-06-26 14:39:00,2018-06-26 14:59:00,28882.0,28970.0,-1,-90.0,-4500.0,20,stop_loss,MR,RANGE
train,20180626,150000,154300,2018-06-26 15:00:00,2018-06-26 15:43:00,28973.0,28855.0,-1,116.0,5800.0,43,take_profit,MR,RANGE
train,20180626,161500,162900,2018-06-26 16:15:00,2018-06-26 16:29:00,28897.0,28955.0,-1,-60.0,-3000.0,14,session_end,MR,RANGE
train,20180627,130800,131500,2018-06-27 13:08:00,2018-06-27 13:15:00,28686.0,28584.0,1,-104.0,-5200.0,7,stop_loss,MR,RANGE
train,20180627,131600,133800,2018-06-27 13:16:00,2018-06-27 13:38:00,28605.0,28729.0,1,122.0,6100.0,22,take_profit,MR,RANGE
train,20180627,134600,135900,2018-06-27 13:46:00,2018-06-27 13:59:00,28626.0,28539.0,1,-89.0,-4450.0,13,stop_loss,MR,RANGE
train,20180628,145000,153000,2018-06-28 14:50:00,2018-06-28 15:30:00,28032.0,28155.0,1,121.0,6050.0,40,take_profit,MR,RANGE
train,20180628,160100,162900,2018-06-28 16:01:00,2018-06-28 16:29:00,28310.0,28265.0,1,-47.0,-2350.0,28,session_end,ORB,TREND
train,20180629,130600,142200,2018-06-29 13:06:00,2018-06-29 14:22:00,28666.0,28750.0,-1,-86.0,-4300.0,76,stop_loss,MR,RANGE
train,20180629,142300,162900,2018-06-29 14:23:00,2018-06-29 16:29:00,28735.0,28738.0,-1,-5.0,-250.0,126,session_end,MR,RANGE
train,20180703,145900,151400,2018-07-03 14:59:00,2018-07-03 15:14:00,28289.0,28379.0,-1,-92.0,-4600.0,15,stop_loss,MR,RANGE
train,20180703,151500,152900,2018-07-03 15:15:00,2018-07-03 15:29:00,28388.0,28256.0,-1,130.0,6500.0,14,take_profit,MR,RANGE
train,20180703,153000,154000,2018-07-03 15:30:00,2018-07-03 15:40:00,28270.0,28366.0,-1,-98.0,-4900.0,10,stop_loss,MR,RANGE
train,20180704,133800,162900,2018-07-04 13:38:00,2018-07-04 16:29:00,28022.0,28060.0,1,36.0,1800.0,171,session_end,MR,RANGE
train,20180705,113000,130500,2018-07-05 11:30:00,2018-07-05 13:05:00,27930.0,27812.0,1,-120.0,-6000.0,35,stop_loss,MR,RANGE
train,20180705,130600,133300,2018-07-05 13:06:00,2018-07-05 13:33:00,27774.0,27843.0,-1,-71.0,-3550.0,27,regime_extreme,ORB,TREND
train,20180705,142000,150300,2018-07-05 14:20:00,2018-07-05 15:03:00,27842.0,27965.0,1,121.0,6050.0,43,take_profit,MR,RANGE
train,20180706,130600,130700,2018-07-06 13:06:00,2018-07-06 13:07:00,28177.0,28224.0,-1,-49.0,-2450.0,1,regime_extreme,MR,RANGE
train,20180709,134900,150800,2018-07-09 13:49:00,2018-07-09 15:08:00,28791.0,28761.0,-1,28.0,1400.0,79,mr_exit,MR,RANGE
train,20180710,132000,144200,2018-07-10 13:20:00,2018-07-10 14:42:00,28791.0,28840.0,1,47.0,2350.0,82,mr_exit,MR,RANGE
train,20180710,154500,160900,2018-07-10 15:45:00,2018-07-10 16:09:00,28728.0,28615.0,1,-115.0,-5750.0,24,stop_loss,MR,RANGE
train,20180710,161000,162900,2018-07-10 16:10:00,2018-07-10 16:29:00,28587.0,28637.0,-1,-52.0,-2600.0,19,session_end,ORB,TREND
train,20180711,133000,140100,2018-07-11 13:30:00,2018-07-11 14:01:00,28274.0,28182.0,-1,90.0,4500.0,31,mr_exit,MR,RANGE
train,20180711,142600,151100,2018-07-11 14:26:00,2018-07-11 15:11:00,28272.0,28190.0,-1,80.0,4000.0,45,mr_exit,MR,RANGE
train,20180711,160000,162900,2018-07-11 16:00:00,2018-07-11 16:29:00,28277.0,28272.0,-1,3.0,150.0,29,session_end,MR,RANGE
train,20180712,115900,130500,2018-07-12 11:59:00,2018-07-12 13:05:00,28507.0,28604.0,-1,-99.0,-4950.0,6,stop_loss,MR,RANGE
train,20180712,130600,153500,2018-07-12 13:06:00,2018-07-12 15:35:00,28596.0,28459.0,-1,135.0,6750.0,149,take_profit,MR,RANGE
train,20180713,133400,154500,2018-07-13 13:34:00,2018-07-13 15:45:00,28594.0,28505.0,1,-91.0,-4550.0,131,stop_loss,MR,RANGE
train,20180713,154600,162900,2018-07-13 15:46:00,2018-07-13 16:29:00,28502.0,28555.0,1,51.0,2550.0,43,session_end,MR,RANGE
train,20180717,131400,140300,2018-07-17 13:14:00,2018-07-17 14:03:00,28240.0,28149.0,1,-93.0,-4650.0,49,stop_loss,MR,RANGE
train,20180717,140400,162900,2018-07-17 14:04:00,2018-07-17 16:29:00,28157.0,28216.0,1,57.0,2850.0,145,session_end,MR,RANGE
train,20180718,130700,135000,2018-07-18 13:07:00,2018-07-18 13:50:00,28215.0,28123.0,1,-94.0,-4700.0,43,stop_loss,MR,RANGE
train,20180718,135100,141500,2018-07-18 13:51:00,2018-07-18 14:15:00,28135.0,28051.0,1,-86.0,-4300.0,24,stop_loss,MR,RANGE
train,20180718,141600,144300,2018-07-18 14:16:00,2018-07-18 14:43:00,28031.0,28113.0,-1,-84.0,-4200.0,27,stop_loss,ORB,TREND
train,20180719,111600,143200,2018-07-19 11:16:00,2018-07-19 14:32:00,28087.0,28002.0,1,-87.0,-4350.0,136,stop_loss,MR,RANGE
train,20180719,143300,162900,2018-07-19 14:33:00,2018-07-19 16:29:00,28012.0,28036.0,1,22.0,1100.0,116,session_end,MR,RANGE
train,20180720,133100,133600,2018-07-20 13:31:00,2018-07-20 13:36:00,28035.0,28137.0,-1,-104.0,-5200.0,5,stop_loss,MR,RANGE
train,20180720,133800,153800,2018-07-20 13:38:00,2018-07-20 15:38:00,28119.0,28238.0,1,117.0,5850.0,120,take_profit,ORB,TREND
train,20180720,153900,162900,2018-07-20 15:39:00,2018-07-20 16:29:00,28254.0,28228.0,-1,24.0,1200.0,50,session_end,MR,RANGE
train,20180723,144800,145700,2018-07-23 14:48:00,2018-07-23 14:57:00,28295.0,28228.0,-1,65.0,3250.0,9,mr_exit,MR,RANGE
train,20180724,104100,162900,2018-07-24 10:41:00,2018-07-24 16:29:00,28630.0,28646.0,1,14.0,700.0,288,session_end,ORB,TREND
train,20180725,142700,162900,2018-07-25 14:27:00,2018-07-25 16:29:00,28887.0,28899.0,-1,-14.0,-700.0,122,session_end,MR,RANGE
train,20180726,114900,140600,2018-07-26 11:49:00,2018-07-26 14:06:00,28730.0,28633.0,1,-99.0,-4950.0,77,stop_loss,MR,RANGE
train,20180726,140700,162900,2018-07-26 14:07:00,2018-07-26 16:29:00,28659.0,28741.0,1,80.0,4000.0,142,session_end,MR,RANGE
train,20180727,110500,130600,2018-07-27 11:05:00,2018-07-27 13:06:00,28822.0,28736.0,1,-88.0,-4400.0,61,stop_loss,ORB,TREND
train,20180727,144500,162300,2018-07-27 14:45:00,2018-07-27 16:23:00,28774.0,28715.0,-1,57.0,2850.0,98,mr_exit,MR,RANGE
train,20180730,110100,115600,2018-07-30 11:01:00,2018-07-30 11:56:00,28529.0,28613.0,-1,-86.0,-4300.0,55,stop_loss,ORB,TREND
train,20180730,132300,145600,2018-07-30 13:23:00,2018-07-30 14:56:00,28556.0,28635.0,1,77.0,3850.0,93,mr_exit,MR,RANGE
train,20180731,114300,134400,2018-07-31 11:43:00,2018-07-31 13:44:00,28527.0,28623.0,-1,-98.0,-4900.0,61,stop_loss,ORB,TREND
train,20180731,155600,160900,2018-07-31 15:56:00,2018-07-31 16:09:00,28535.0,28454.0,1,-83.0,-4150.0,13,stop_loss,MR,RANGE
train,20180731,161000,162900,2018-07-31 16:10:00,2018-07-31 16:29:00,28461.0,28438.0,1,-25.0,-1250.0,19,session_end,MR,RANGE
train,20180801,105600,130300,2018-08-01 10:56:00,2018-08-01 13:03:00,28467.0,28556.0,-1,-91.0,-4550.0,67,stop_loss,ORB,TREND
train,20180801,132600,143800,2018-08-01 13:26:00,2018-08-01 14:38:00,28475.0,28388.0,1,-89.0,-4450.0,72,stop_loss,MR,RANGE
train,20180801,143900,151000,2018-08-01 14:39:00,2018-08-01 15:10:00,28397.0,28312.0,1,-87.0,-4350.0,31,stop_loss,MR,RANGE
train,20180802,113900,114200,2018-08-02 11:39:00,2018-08-02 11:42:00,27727.0,27595.0,1,-134.0,-6700.0,3,stop_loss,MR,RANGE
train,20180802,114300,130300,2018-08-02 11:43:00,2018-08-02 13:03:00,27635.0,27609.0,1,-28.0,-1400.0,20,regime_extreme,MR,RANGE
train,20180802,130600,130700,2018-08-02 13:06:00,2018-08-02 13:07:00,27609.0,27600.0,1,-11.0,-550.0,1,regime_extreme,MR,RANGE
train,20180803,150300,155000,2018-08-03 15:03:00,2018-08-03 15:50:00,27559.0,27612.0,1,51.0,2550.0,47,mr_exit,MR,RANGE
train,20180806,131200,132100,2018-08-06 13:12:00,2018-08-06 13:21:00,27674.0,27787.0,-1,-115.0,-5750.0,9,stop_loss,ORB,TREND
train,20180806,141600,143600,2018-08-06 14:16:00,2018-08-06 14:36:00,27731.0,27644.0,1,-89.0,-4450.0,20,stop_loss,MR,RANGE
train,20180807,133900,141100,2018-08-07 13:39:00,2018-08-07 14:11:00,28032.0,28119.0,-1,-89.0,-4450.0,32,stop_loss,MR,RANGE
train,20180807,141200,142200,2018-08-07 14:12:00,2018-08-07 14:22:00,28108.0,28217.0,-1,-111.0,-5550.0,10,stop_loss,MR,RANGE
train,20180809,103600,113300,2018-08-09 10:36:00,2018-08-09 11:33:00,28431.0,28552.0,1,119.0,5950.0,57,take_profit,ORB,TREND
train,20180809,130800,162900,2018-08-09 13:08:00,2018-08-09 16:29:00,28575.0,28532.0,-1,41.0,2050.0,201,session_end,MR,RANGE
train,20180810,130600,132300,2018-08-10 13:06:00,2018-08-10 13:23:00,28353.0,28266.0,1,-89.0,-4450.0,17,stop_loss,MR,RANGE
train,20180810,132400,162900,2018-08-10 13:24:00,2018-08-10 16:29:00,28260.0,28233.0,-1,25.0,1250.0,185,session_end,ORB,TREND
train,20180813,115500,131000,2018-08-13 11:55:00,2018-08-13 13:10:00,27710.0,27789.0,1,77.0,3850.0,15,mr_exit,MR,RANGE
train,20180813,143200,150000,2018-08-13 14:32:00,2018-08-13 15:00:00,27928.0,27829.0,-1,97.0,4850.0,28,mr_exit,MR,RANGE
train,20180814,132500,143100,2018-08-14 13:25:00,2018-08-14 14:31:00,27533.0,27632.0,1,97.0,4850.0,66,mr_exit,MR,RANGE
train,20180815,114000,162900,2018-08-15 11:40:00,2018-08-15 16:29:00,27210.0,27231.0,1,19.0,950.0,229,session_end,MR,RANGE
train,20180816,151100,162900,2018-08-16 15:11:00,2018-08-16 16:29:00,26982.0,27046.0,1,62.0,3100.0,78,session_end,MR,RANGE
train,20180817,132200,135400,2018-08-17 13:22:00,2018-08-17 13:54:00,27150.0,27189.0,1,37.0,1850.0,32,mr_exit,MR,RANGE
train,20180817,140600,143000,2018-08-17 14:06:00,2018-08-17 14:30:00,27154.0,27064.0,1,-92.0,-4600.0,24,stop_loss,MR,RANGE
train,20180817,143100,144700,2018-08-17 14:31:00,2018-08-17 14:47:00,27095.0,27012.0,1,-85.0,-4250.0,16,stop_loss,MR,RANGE
train,20180820,141300,144600,2018-08-20 14:13:00,2018-08-20 14:46:00,27431.0,27516.0,-1,-87.0,-4350.0,33,stop_loss,MR,RANGE
train,20180820,144700,162900,2018-08-20 14:47:00,2018-08-20 16:29:00,27509.0,27507.0,-1,0.0,0.0,102,session_end,MR,RANGE
train,20180821,132900,145700,2018-08-21 13:29:00,2018-08-21 14:57:00,27681.0,27606.0,-1,73.0,3650.0,88,mr_exit,MR,RANGE
train,20180821,152000,162900,2018-08-21 15:20:00,2018-08-21 16:29:00,27654.0,27623.0,-1,29.0,1450.0,69,session_end,MR,RANGE
train,20180822,144700,154800,2018-08-22 14:47:00,2018-08-22 15:48:00,27807.0,27899.0,-1,-94.0,-4700.0,61,stop_loss,MR,RANGE
train,20180822,154900,162900,2018-08-22 15:49:00,2018-08-22 16:29:00,27884.0,27829.0,-1,53.0,2650.0,40,session_end,MR,RANGE
train,20180823,114000,133000,2018-08-23 11:40:00,2018-08-23 13:30:00,27641.0,27730.0,1,87.0,4350.0,50,mr_exit,MR,RANGE
