strategy,params_json,opening_window,buffer_points,rolling_window,z_entry,z_exit,use_vwap,min_std_threshold,er_window,er_threshold,rv_window,extreme_vol_quantile,extreme_action,stop_loss_points,take_profit_points,max_trades,max_daily_loss,forced_exit_time,cumulative_pnl_points,cumulative_pnl_hkd,avg_daily_pnl,std_daily_pnl,sharpe_ratio,sortino_ratio,annualized_pnl,max_drawdown_points,max_drawdown_duration_days,calmar_ratio,var_95,var_99,num_trades,trades_per_day,win_rate,avg_winner,avg_loser,avg_pnl_per_trade,profit_factor,avg_holding_bars,max_single_trade_loss,max_consecutive_wins,max_consecutive_losses
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,180,2,200,162800,-2406.0,-120300.0,-4.950617283950617,125.05024816700079,-0.628456273933943,-1.306711114131871,-1247.5555555555554,-3749.0,292,-0.33277022020686997,-185.0,-199.45,650,1.337448559670782,0.37538461538461537,120.56967213114754,-78.38669950738917,-3.7015384615384614,0.9243990573448547,110.12615384615384,-184.0,6,12
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,2,200,162800,-1956.0,-97800.0,-4.0246913580246915,101.46700955608708,-0.6296627337521856,-1.0337609436296007,-1014.2222222222223,-2918.0,290,-0.3475744421597746,-179.75,-189.15,686,1.4115226337448559,0.48833819241982507,76.74925373134329,-79.04857142857144,-2.8513119533527695,0.9293020566017277,66.93002915451895,-184.0,7,10
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,120,3,200,162800,-2785.0,-139250.0,-5.730452674897119,143.3638848632864,-0.6345260255214499,-1.2262348160016352,-1444.0740740740741,-4487.0,334,-0.3218350956260473,-240.25,-283.45,1074,2.2098765432098766,0.4227188081936685,105.76651982378854,-82.07269789983845,-2.5931098696461823,0.9451804027321221,88.19180633147114,-147.0,6,11
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,3,200,162800,-2899.0,-144950.0,-5.965020576131687,147.48107972553595,-0.6420604340244087,-1.1674524492472709,-1503.1851851851852,-4450.0,464,-0.33779442363712026,-256.5,-275.15,1104,2.271604938271605,0.5489130434782609,79.93894389438944,-103.09638554216868,-2.6259057971014492,0.943535506992326,89.19202898550725,-204.0,11,6
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,3,200,162800,-2873.0,-143650.0,-5.911522633744856,143.43002313692298,-0.6542738437832197,-1.528752804788082,-1489.7037037037037,-5031.0,401,-0.2961048904201359,-191.0,-211.15,1140,2.345679012345679,0.2982456140350877,130.75588235294117,-59.310776942355886,-2.520175438596491,0.9392985421508557,76.91666666666667,-147.0,4,17
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,120,2,200,162800,-2433.0,-121650.0,-5.006172839506172,119.22776419790782,-0.6665438260615386,-1.3422723113439459,-1261.5555555555554,-3559.0,453,-0.354469108051575,-182.0,-199.3,716,1.4732510288065843,0.41480446927374304,102.47138047138047,-78.44152744630071,-3.39804469273743,0.9259743815985639,90.33798882681565,-184.0,6,9
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,2,200,162800,-2201.0,-110050.0,-4.52880658436214,107.13056969084126,-0.67107433439655,-1.8566692824254434,-1141.2592592592594,-2969.0,289,-0.3843918017040281,-128.75,-148.15,661,1.360082304526749,0.3101361573373676,119.14634146341463,-58.51868131868132,-3.329803328290469,0.9173364380680538,74.58850226928895,-147.0,6,18
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,120,2,200,162800,-2481.0,-124050.0,-5.104938271604938,117.32971998627642,-0.6906893049731488,-1.3753566911183952,-1286.4444444444443,-3573.0,420,-0.36004602419379916,-183.0,-198.15,697,1.4341563786008231,0.4117647058823529,102.49477351916376,-77.79756097560976,-3.5595408895265424,0.9222183904442424,90.08751793400288,-184.0,6,11
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,2,200,162800,-2531.0,-126550.0,-5.207818930041152,119.23271890855251,-0.693363057795122,-1.14175528524957,-1312.3703703703704,-3455.0,444,-0.3798467063300638,-223.25,-272.6,704,1.448559670781893,0.5340909090909091,77.60372340425532,-97.26993865030674,-3.5951704545454546,0.9201829076001261,91.72869318181819,-204.0,6,9
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-2419.0,-120950.0,-4.977366255144033,113.11518398288563,-0.6985201896779004,-1.3431385678427712,-1254.2962962962963,-4647.0,410,-0.269915277877404,-181.75,-207.15,1188,2.4444444444444446,0.4099326599326599,80.40041067761807,-59.47639484978541,-2.0361952861952863,0.9418145956607495,44.842592592592595,-110.0,5,10
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,120,2,200,162800,-2754.0,-137700.0,-5.666666666666667,128.6298934328099,-0.6993362287374091,-1.1399767848152296,-1428.0,-3750.0,444,-0.3808,-235.75,-272.6,660,1.3580246913580247,0.4636363636363636,101.49019607843137,-95.77903682719547,-4.172727272727273,0.918544809228039,114.6621212121212,-184.0,7,11
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,2,200,162800,-2411.0,-120550.0,-4.960905349794238,111.45904205620047,-0.7065548882073109,-1.2091044326055473,-1250.148148148148,-3207.0,416,-0.389818568178406,-162.0,-272.15,657,1.3518518518518519,0.5357686453576864,76.21022727272727,-96.17434210526316,-3.669710806697108,0.9175359989054964,88.51750380517504,-204.0,8,7
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,3,200,162800,-2913.0,-145650.0,-5.993827160493828,129.6411779233892,-0.7339416220458476,-1.26828192728397,-1510.4444444444446,-3659.0,444,-0.41280252649479215,-226.0,-272.6,869,1.7880658436213992,0.5327963176064442,77.06047516198704,-95.76178660049628,-3.3521288837744536,0.9245180348258707,86.61910241657077,-204.0,8,9
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,3,200,162800,-2665.0,-133250.0,-5.483539094650205,116.73539881598614,-0.7456905563914311,-1.47745712906665,-1381.8518518518517,-4749.0,447,-0.2909774377451783,-185.75,-204.15,1245,2.5617283950617282,0.4072289156626506,80.91124260355029,-59.27679782903663,-2.140562248995984,0.9389978712202715,44.23534136546185,-110.0,6,10
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,80,2,200,162800,-2744.0,-137200.0,-5.6460905349794235,119.48817935387228,-0.7501069067796662,-1.2522820548891005,-1422.8148148148148,-4236.0,447,-0.3358864057636484,-224.75,-266.3,722,1.48559670781893,0.538781163434903,77.05655526992288,-98.8489425981873,-3.8005540166204987,0.9161343561844799,92.11080332409972,-204.0,9,9
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,3,200,162800,-2826.0,-141300.0,-5.814814814814815,123.0578552504131,-0.7501132157026988,-1.387702028347724,-1465.3333333333333,-4335.0,410,-0.3380238369857747,-191.75,-208.0,1127,2.3189300411522633,0.3416149068322981,106.53766233766234,-59.16734143049933,-2.5075421472937003,0.9355427320210752,58.059449866903286,-147.0,5,12
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,2,200,162800,-2065.0,-103250.0,-4.248971193415638,87.24151658146612,-0.7731448200002978,-1.833920865225173,-1070.7407407407409,-2920.0,459,-0.3666920345002537,-125.0,-146.0,719,1.4794238683127572,0.4047287899860918,78.06872852233677,-58.17605633802817,-2.8720445062586926,0.9166767542266876,45.11404728789986,-108.0,6,11
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,120,2,200,162800,-2714.0,-135700.0,-5.584362139917696,114.5877599223639,-0.7736341192021048,-2.49664493265308,-1407.2592592592594,-4945.0,447,-0.28458225667528,-133.75,-152.15,891,1.8333333333333333,0.33221099887766553,111.06756756756756,-59.91582491582491,-3.0460157126823795,0.9237426243326777,59.65993265993266,-147.0,5,14
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,2,200,162800,-2693.0,-134650.0,-5.541152263374485,113.16497105612434,-0.7772994096394368,-2.347979783757061,-1396.3703703703702,-3565.0,453,-0.3916887434418991,-131.0,-147.3,728,1.4979423868312758,0.2967032967032967,124.75925925925925,-57.892578125,-3.6991758241758244,0.9091461151783004,78.14285714285714,-147.0,6,17
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,80,2,200,162800,-2279.0,-113950.0,-4.689300411522634,95.4882416722284,-0.7795759453409276,-1.9604686214879152,-1181.7037037037037,-3377.0,453,-0.3499270665394444,-129.0,-145.6,768,1.5802469135802468,0.3997395833333333,79.52768729641694,-58.15686274509804,-2.9674479166666665,0.9146250093654005,46.563802083333336,-108.0,6,11
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,120,3,200,162800,-3061.0,-153050.0,-6.29835390946502,127.18874470954549,-0.7861015446722267,-1.5829312521970416,-1587.1851851851852,-3925.0,410,-0.40437839112998347,-188.25,-252.25,873,1.7962962962962963,0.4215349369988545,98.61141304347827,-77.92079207920793,-3.506300114547537,0.9222109275730622,84.3631156930126,-184.0,8,9
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,180,3,200,162800,-3229.0,-161450.0,-6.6440329218107,133.5961402746327,-0.7894745511734564,-1.5534318645412661,-1674.2962962962963,-5042.0,292,-0.33206987233167323,-195.25,-273.75,768,1.5802469135802468,0.3763020833333333,117.57093425605537,-77.67640918580376,-4.204427083333333,0.9132152551939151,103.63151041666667,-184.0,6,12
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,3,200,162800,-3428.0,-171400.0,-7.053497942386831,140.92358541381037,-0.7945498139518318,-1.8255396898546834,-1777.4814814814813,-5111.0,410,-0.3477756762828177,-191.0,-209.3,1110,2.2839506172839505,0.3,128.13513513513513,-59.40335051546392,-3.0882882882882883,0.9256350738659782,76.67387387387387,-147.0,4,16
ORB,"{""buffer_points"": 5, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 30, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",30,5,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,120,3,200,162800,-3575.0,-178750.0,-7.3559670781893,143.68976760659064,-0.8126699568985024,-1.571107743786968,-1853.7037037037037,-4904.0,410,-0.3779983082593197,-237.75,-279.15,1097,2.257201646090535,0.41841385597082953,105.70370370370371,-81.77864992150707,-3.258887876025524,0.9313727372199719,88.31540565177758,-147.0,6,11
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,180,3,200,162800,-3141.0,-157050.0,-6.462962962962963,122.59024728143079,-0.8369047185311255,-1.6199723487228475,-1628.6666666666665,-4649.0,292,-0.35032623503262345,-183.0,-267.0,690,1.4197530864197532,0.38405797101449274,113.93207547169811,-78.43058823529412,-4.552173913043478,0.9057690576905769,98.27246376811594,-184.0,7,10
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 2, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,2,200,162800,-2978.0,-148900.0,-6.127572016460905,113.39241315858739,-0.8578368469954222,-2.4611485066708654,-1544.148148148148,-3655.0,453,-0.4224755535289051,-131.0,-149.0,713,1.4670781893004115,0.2973352033660589,122.68867924528301,-57.976,-4.17671809256662,0.8972678349661929,76.46563814866761,-147.0,6,14
ORB,"{""buffer_points"": 20, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 80, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,20,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,80,3,200,162800,-2927.0,-146350.0,-6.022633744855967,111.19918740922418,-0.859775588172656,-1.7309542311410067,-1517.7037037037037,-3760.0,287,-0.4036446020488574,-180.0,-203.15,872,1.794238683127572,0.4873853211009174,75.36470588235294,-78.37892376681614,-3.356651376146789,0.9162685585147466,64.32224770642202,-184.0,8,10
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,120,3,200,162800,-3358.0,-167900.0,-6.909465020576132,123.78369907888246,-0.8860969387557879,-1.7283471356390836,-1741.1851851851852,-4364.0,410,-0.39898835590861254,-183.75,-267.9,845,1.7386831275720165,0.4153846153846154,99.1994301994302,-77.28137651821862,-3.97396449704142,0.9120412813997957,84.3491124260355,-184.0,8,11
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 50, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,50,180,3,200,162800,-3283.0,-164150.0,-6.755144032921811,120.12189566788066,-0.8927147419125485,-1.9695661513017528,-1702.2962962962963,-4903.0,292,-0.3471948391385471,-178.75,-200.6,863,1.7757201646090535,0.30243337195828507,119.85057471264368,-57.5108153078203,-3.8041714947856313,0.9050167804652239,73.20857473928157,-147.0,6,14
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 80, ""take_profit_points"": 180, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,80,180,3,200,162800,-3604.0,-180200.0,-7.415637860082304,130.00496454558763,-0.9055008164928825,-1.736418796164098,-1868.7407407407406,-5374.0,292,-0.347737391280376,-189.75,-273.75,743,1.52880658436214,0.3755047106325707,116.42652329749104,-77.77370689655173,-4.850605652759085,0.9001302408069388,103.96904441453566,-184.0,6,12
ORB,"{""buffer_points"": 10, ""er_threshold"": 0.35, ""er_window"": 60, ""extreme_action"": ""close"", ""extreme_vol_quantile"": 0.9, ""forced_exit_time"": 162800, ""max_daily_loss"": 200, ""max_trades"": 3, ""min_std_threshold"": 5, ""opening_window"": 60, ""rolling_window"": 60, ""rv_window"": 60, ""stop_loss_points"": 120, ""take_profit_points"": 120, ""use_vwap"": true, ""z_entry"": 2.0, ""z_exit"": 0.25}",60,10,60,2.0,0.25,True,5,60,0.35,60,0.9,close,120,120,3,200,162800,-3710.0,-185500.0,-7.633744855967078,133.0848020987314,-0.9105618436892876,-1.6369314224490576,-1923.7037037037037,-4776.0,410,-0.402785532601278,-235.75,-272.6,772,1.5884773662551441,0.47150259067357514,97.74175824175825,-96.53071253071253,-4.805699481865285,0.905569130523315,108.76295336787565,-213.0,8,11
